vente_id,produit_id,client_id,date_vente,quantite,canal_vente,ville_magasin,prix_total
V05859,P012,C0527,2024-11-29,2,En ligne,Marrakech,1012
V05860,P020,C0204,2023-08-10,1,Magasin physique,Fès,585
V05861,P017,C0197,2023-04-24,2,En ligne,Casablanca,730
V05862,P014,C0460,2023-06-22,2,En ligne,Tanger,892
V05863,P003,C0319,2023-01-09,2,Magasin physique,Agadir,982
V05864,P013,C0223,2023-08-15,3,Magasin physique,Rabat,3174
V05865,P001,C0753,2023-11-12,1,En ligne,Agadir,863
V05866,P002,C0155,2024-05-06,1,En ligne,Fès,1416
V05867,P003,C0339,2023-03-11,3,Magasin physique,Meknès,1473
V05868,P019,C0013,2024-07-26,3,En ligne,Tanger,3966
V05869,P020,C0103,2024-03-18,2,Magasin physique,Meknès,1170
V05870,P003,C0717,2023-02-05,2,En ligne,Fès,982
V05871,P002,C0421,2024-10-18,2,Magasin physique,Casablanca,2832
V05872,P019,C0076,2023-03-27,2,En ligne,Agadir,2644
V05873,P013,C0338,2023-04-26,1,En ligne,Oujda,1058
V05874,P009,C0829,2023-02-08,3,En ligne,Tanger,1665
V05875,P007,C0459,2024-09-19,1,Magasin physique,Agadir,989
V05876,P004,C0465,2024-08-15,3,Magasin physique,Meknès,2121
V05877,P015,C0447,2024-11-09,3,En ligne,Casablanca,3738
V05878,P013,C0230,2023-12-03,2,Magasin physique,Tanger,2116
V05879,P019,C0466,2023-11-01,3,En ligne,Rabat,3966
V05880,P016,C0046,2024-05-25,1,En ligne,Fès,964
V05881,P006,C0595,2024-08-22,2,Magasin physique,Meknès,2330
V05882,P011,C0918,2023-09-25,2,Magasin physique,Tanger,1532
V05883,P004,C0310,2024-06-30,1,Magasin physique,Casablanca,707
V05884,P019,C0718,2024-10-27,2,Magasin physique,Fès,2644
V05885,P004,C0095,2023-10-18,3,Magasin physique,Oujda,2121
V05886,P001,C0866,2023-03-04,2,Magasin physique,Marrakech,1726
V05887,P016,C0466,2024-01-29,1,Magasin physique,Agadir,964
V05888,P016,C0852,2024-07-24,2,En ligne,Rabat,1928
V05889,P004,C0496,2024-09-03,1,Magasin physique,Oujda,707
V05890,P010,C0371,2023-11-24,2,Magasin physique,Tanger,2080
V05891,P014,C0473,2023-08-30,2,En ligne,Meknès,892
V05892,P005,C0397,2024-08-29,1,En ligne,Agadir,1219
V05893,P017,C0275,2024-11-14,2,En ligne,Fès,730
V05894,P019,C0624,2024-06-01,1,Magasin physique,Oujda,1322
V05895,P017,C0760,2024-03-22,2,Magasin physique,Casablanca,730
V05896,P014,C0741,2024-10-18,2,En ligne,Oujda,892
V05897,P003,C0532,2023-06-03,1,En ligne,Oujda,491
V05898,P018,C0035,2024-11-19,2,Magasin physique,Meknès,1464
V05899,P015,C0611,2024-03-01,2,Magasin physique,Meknès,2492
V05900,P002,C0211,2024-03-28,3,Magasin physique,Marrakech,4248
V05901,P013,C0509,2023-01-19,1,Magasin physique,Marrakech,1058
V05902,P015,C0687,2024-08-03,1,En ligne,Casablanca,1246
V05903,P015,C0367,2023-12-02,1,En ligne,Marrakech,1246
V05904,P018,C0430,2024-09-08,3,En ligne,Marrakech,2196
V05905,P002,C0553,2023-01-06,2,En ligne,Agadir,2832
V05906,P007,C0238,2023-04-12,1,En ligne,Fès,989
V05907,P002,C0221,2023-09-15,1,En ligne,Agadir,1416
V05908,P009,C0024,2024-05-23,2,Magasin physique,Casablanca,1110
V05909,P013,C0998,2023-03-17,3,Magasin physique,Fès,3174
V05910,P001,C0627,2023-01-15,2,Magasin physique,Marrakech,1726
V05911,P007,C0449,2024-11-26,2,Magasin physique,Tanger,1978
V05912,P005,C0313,2023-04-03,3,En ligne,Marrakech,3657
V05913,P017,C0249,2024-02-11,2,Magasin physique,Casablanca,730
V05914,P002,C0883,2023-02-12,2,Magasin physique,Agadir,2832
V05915,P017,C0345,2023-08-02,3,Magasin physique,Meknès,1095
V05916,P011,C0110,2023-01-18,1,En ligne,Casablanca,766
V05917,P009,C0371,2023-09-07,1,Magasin physique,Agadir,555
V05918,P005,C0822,2023-11-26,3,En ligne,Tanger,3657
V05919,P008,C0421,2023-04-10,2,Magasin physique,Marrakech,2008
V05920,P012,C0820,2024-11-29,2,En ligne,Meknès,1012
V05921,P018,C0564,2023-11-14,2,Magasin physique,Oujda,1464
V05922,P001,C0185,2023-01-07,3,En ligne,Fès,2589
V05923,P019,C0173,2023-04-21,1,En ligne,Fès,1322
V05924,P003,C0036,2024-05-13,2,En ligne,Tanger,982
V05925,P018,C0988,2023-11-19,2,Magasin physique,Fès,1464
V05926,P019,C0678,2024-09-27,3,En ligne,Meknès,3966
V05927,P019,C0796,2023-09-17,3,Magasin physique,Marrakech,3966
V05928,P017,C0208,2024-07-09,2,En ligne,Agadir,730
V05929,P006,C0582,2024-01-27,2,Magasin physique,Oujda,2330
V05930,P006,C0838,2024-02-28,3,En ligne,Meknès,3495
V05931,P019,C0318,2023-06-16,2,Magasin physique,Rabat,2644
V05932,P014,C0241,2024-09-17,1,En ligne,Marrakech,446
V05933,P018,C0519,2023-07-30,3,En ligne,Meknès,2196
V05934,P001,C0332,2024-02-29,1,En ligne,Casablanca,863
V05935,P006,C0500,2024-12-23,3,Magasin physique,Tanger,3495
V05936,P003,C0962,2023-07-04,1,En ligne,Marrakech,491
V05937,P006,C0721,2023-10-02,3,En ligne,Rabat,3495
V05938,P016,C0305,2024-08-31,2,Magasin physique,Agadir,1928
V05939,P003,C0283,2023-06-13,2,Magasin physique,Marrakech,982
V05940,P003,C0890,2023-05-20,1,Magasin physique,Oujda,491
V05941,P014,C0896,2023-07-15,1,Magasin physique,Tanger,446
V05942,P001,C0365,2024-04-01,1,En ligne,Oujda,863
V05943,P019,C0259,2023-04-02,2,Magasin physique,Marrakech,2644
V05944,P002,C0889,2023-10-19,1,Magasin physique,Casablanca,1416
V05945,P016,C0931,2024-10-25,3,Magasin physique,Agadir,2892
V05946,P018,C0207,2024-08-12,1,En ligne,Tanger,732
V05947,P017,C0146,2023-10-06,2,En ligne,Fès,730
V05948,P013,C0725,2023-07-18,3,En ligne,Oujda,3174
V05949,P002,C0886,2024-03-06,1,Magasin physique,Tanger,1416
V05950,P015,C0158,2023-01-07,3,En ligne,Marrakech,3738
V05951,P013,C0078,2024-04-12,2,Magasin physique,Tanger,2116
V05952,P017,C0103,2024-02-09,3,Magasin physique,Casablanca,1095
V05953,P004,C0046,2024-07-24,2,En ligne,Oujda,1414
V05954,P016,C0868,2023-06-28,3,Magasin physique,Marrakech,2892
V05955,P001,C0133,2024-09-20,3,Magasin physique,Rabat,2589
V05956,P019,C0048,2024-08-16,1,En ligne,Marrakech,1322
V05957,P018,C0739,2024-05-06,3,Magasin physique,Marrakech,2196
V05958,P008,C0722,2024-01-18,1,En ligne,Meknès,1004
V05959,P001,C0590,2024-12-21,2,En ligne,Meknès,1726
V05960,P019,C0518,2023-05-19,2,En ligne,Rabat,2644
V05961,P011,C0988,2024-02-29,3,Magasin physique,Tanger,2298
V05962,P004,C0440,2024-01-16,1,En ligne,Meknès,707
V05963,P003,C0616,2023-02-20,2,En ligne,Casablanca,982
V05964,P015,C0851,2023-04-01,2,Magasin physique,Agadir,2492
V05965,P004,C0937,2023-04-19,2,En ligne,Agadir,1414
V05966,P018,C0847,2024-02-24,2,En ligne,Oujda,1464
V05967,P006,C0134,2023-04-12,2,Magasin physique,Rabat,2330
V05968,P017,C0244,2023-08-25,3,En ligne,Marrakech,1095
V05969,P010,C0589,2024-12-27,3,Magasin physique,Meknès,3120
V05970,P008,C0445,2024-05-23,3,Magasin physique,Meknès,3012
V05971,P006,C0305,2023-01-07,2,En ligne,Agadir,2330
V05972,P007,C0905,2024-03-26,3,Magasin physique,Agadir,2967
V05973,P020,C0532,2024-10-05,2,Magasin physique,Marrakech,1170
V05974,P020,C0371,2024-09-30,2,Magasin physique,Rabat,1170
V05975,P011,C0771,2023-08-05,2,Magasin physique,Fès,1532
V05976,P017,C0664,2024-11-08,3,En ligne,Marrakech,1095
V05977,P020,C0049,2024-07-15,3,En ligne,Agadir,1755
V05978,P018,C0020,2023-04-25,3,Magasin physique,Marrakech,2196
V05979,P010,C0596,2023-09-08,2,Magasin physique,Casablanca,2080
V05980,P001,C0052,2023-06-06,3,Magasin physique,Casablanca,2589
V05981,P020,C0430,2023-04-12,1,Magasin physique,Meknès,585
V05982,P008,C0426,2024-01-03,2,En ligne,Agadir,2008
V05983,P006,C0392,2023-11-09,2,En ligne,Marrakech,2330
V05984,P012,C0609,2023-10-27,2,En ligne,Casablanca,1012
V05985,P008,C0801,2024-10-21,2,En ligne,Casablanca,2008
V05986,P020,C0736,2023-10-09,1,Magasin physique,Casablanca,585
V05987,P004,C0341,2024-04-03,3,En ligne,Meknès,2121
V05988,P008,C0967,2023-03-30,1,En ligne,Meknès,1004
V05989,P006,C0406,2023-03-09,1,Magasin physique,Rabat,1165
V05990,P009,C0984,2023-08-28,2,Magasin physique,Oujda,1110
V05991,P019,C0900,2023-04-23,1,En ligne,Rabat,1322
V05992,P017,C0129,2023-12-03,2,En ligne,Fès,730
V05993,P011,C0541,2024-09-29,3,Magasin physique,Meknès,2298
V05994,P010,C0162,2023-01-16,1,En ligne,Tanger,1040
V05995,P020,C0701,2023-05-08,2,Magasin physique,Meknès,1170
V05996,P016,C0362,2023-08-23,1,En ligne,Casablanca,964
V05997,P006,C0442,2023-09-16,1,En ligne,Agadir,1165
V05998,P015,C0799,2024-04-21,3,En ligne,Oujda,3738
V05999,P011,C0044,2023-08-29,1,En ligne,Marrakech,766
V06000,P020,C0017,2024-09-06,3,En ligne,Casablanca,1755
V06001,P014,C0863,2024-06-14,2,Magasin physique,Oujda,892
V06002,P003,C0320,2023-06-03,3,Magasin physique,Marrakech,1473
V06003,P015,C0501,2024-03-27,3,En ligne,Tanger,3738
V06004,P011,C0675,2023-04-20,2,En ligne,Agadir,1532
V06005,P006,C0255,2024-11-08,3,En ligne,Oujda,3495
V06006,P020,C0614,2024-05-23,2,En ligne,Casablanca,1170
V06007,P014,C0974,2023-10-06,2,Magasin physique,Agadir,892
V06008,P019,C0637,2023-10-29,1,En ligne,Agadir,1322
V06009,P008,C0589,2023-11-13,3,Magasin physique,Casablanca,3012
V06010,P009,C0875,2023-03-13,2,En ligne,Marrakech,1110
V06011,P012,C0526,2024-10-16,1,Magasin physique,Fès,506
V06012,P011,C0203,2024-02-03,2,En ligne,Rabat,1532
V06013,P008,C0021,2023-10-02,1,Magasin physique,Fès,1004
V06014,P009,C0255,2023-01-13,2,En ligne,Casablanca,1110
V06015,P006,C0434,2023-11-21,1,Magasin physique,Rabat,1165
V06016,P006,C0301,2023-06-08,1,Magasin physique,Agadir,1165
V06017,P001,C0584,2024-05-23,3,Magasin physique,Fès,2589
V06018,P015,C0057,2024-08-19,1,En ligne,Fès,1246
V06019,P012,C0332,2024-09-29,1,En ligne,Oujda,506
V06020,P002,C0255,2024-10-28,1,En ligne,Tanger,1416
V06021,P004,C0500,2023-05-15,1,En ligne,Tanger,707
V06022,P012,C0548,2023-10-16,2,Magasin physique,Casablanca,1012
V06023,P019,C0650,2024-11-20,2,En ligne,Agadir,2644
V06024,P005,C0917,2023-01-31,1,Magasin physique,Tanger,1219
V06025,P013,C0073,2024-11-28,2,En ligne,Marrakech,2116
V06026,P012,C0877,2024-05-09,2,En ligne,Marrakech,1012
V06027,P011,C0523,2024-10-11,1,En ligne,Meknès,766
V06028,P017,C0601,2023-10-21,1,En ligne,Fès,365
V06029,P012,C0358,2024-12-19,1,En ligne,Agadir,506
V06030,P020,C0954,2024-11-11,2,En ligne,Meknès,1170
V06031,P004,C0709,2024-04-16,2,Magasin physique,Tanger,1414
V06032,P012,C0973,2024-04-24,2,En ligne,Oujda,1012
V06033,P014,C0178,2023-10-13,1,En ligne,Agadir,446
V06034,P014,C0018,2023-07-23,1,Magasin physique,Rabat,446
V06035,P014,C0866,2023-09-27,1,En ligne,Tanger,446
V06036,P014,C0324,2023-07-31,1,En ligne,Casablanca,446
V06037,P001,C0447,2024-01-02,2,En ligne,Tanger,1726
V06038,P002,C0158,2023-10-16,2,En ligne,Tanger,2832
V06039,P020,C0676,2023-05-06,3,Magasin physique,Tanger,1755
V06040,P014,C0457,2023-03-14,3,Magasin physique,Rabat,1338
V06041,P010,C0703,2024-10-15,1,En ligne,Oujda,1040
V06042,P001,C0044,2024-08-06,3,En ligne,Rabat,2589
V06043,P002,C0939,2023-04-11,1,Magasin physique,Oujda,1416
V06044,P004,C0751,2023-02-25,1,En ligne,Marrakech,707
V06045,P016,C0538,2023-01-09,3,En ligne,Fès,2892
V06046,P002,C0819,2024-09-18,2,Magasin physique,Rabat,2832
V06047,P013,C0569,2024-02-05,1,En ligne,Oujda,1058
V06048,P017,C0725,2023-10-18,2,Magasin physique,Rabat,730
V06049,P017,C0362,2024-05-03,3,Magasin physique,Casablanca,1095
V06050,P012,C0037,2023-12-09,3,Magasin physique,Tanger,1518
V06051,P013,C0550,2023-10-22,3,En ligne,Oujda,3174
V06052,P016,C0537,2023-07-10,1,En ligne,Casablanca,964
V06053,P016,C0732,2024-09-01,1,Magasin physique,Marrakech,964
V06054,P001,C0654,2024-09-16,3,En ligne,Agadir,2589
V06055,P015,C0648,2023-05-06,1,En ligne,Meknès,1246
V06056,P007,C0431,2024-03-06,2,Magasin physique,Casablanca,1978
V06057,P015,C0229,2024-12-29,3,En ligne,Fès,3738
V06058,P002,C0619,2023-09-26,2,Magasin physique,Tanger,2832
V06059,P004,C0262,2024-09-12,3,Magasin physique,Agadir,2121
V06060,P020,C0210,2023-08-21,3,Magasin physique,Meknès,1755
V06061,P003,C0397,2024-09-27,2,Magasin physique,Agadir,982
V06062,P019,C0967,2023-08-25,1,Magasin physique,Oujda,1322
V06063,P017,C0741,2023-11-26,3,Magasin physique,Meknès,1095
V06064,P012,C0890,2024-09-27,1,Magasin physique,Meknès,506
V06065,P004,C0436,2023-04-20,1,Magasin physique,Tanger,707
V06066,P014,C0360,2024-11-06,1,Magasin physique,Oujda,446
V06067,P007,C0255,2023-09-12,2,En ligne,Casablanca,1978
V06068,P015,C0603,2023-11-02,1,En ligne,Casablanca,1246
V06069,P002,C0358,2024-09-11,1,Magasin physique,Oujda,1416
V06070,P011,C0246,2023-03-19,1,Magasin physique,Meknès,766
V06071,P016,C0019,2023-04-11,1,En ligne,Rabat,964
V06072,P013,C0705,2023-05-26,2,Magasin physique,Rabat,2116
V06073,P019,C0860,2023-10-25,1,Magasin physique,Rabat,1322
V06074,P012,C0561,2024-11-08,2,Magasin physique,Marrakech,1012
V06075,P001,C0148,2024-04-04,1,Magasin physique,Casablanca,863
V06076,P005,C0979,2023-02-08,2,Magasin physique,Tanger,2438
V06077,P011,C0674,2023-03-13,1,En ligne,Tanger,766
V06078,P010,C0033,2024-04-26,3,En ligne,Fès,3120
V06079,P019,C0412,2023-12-18,2,Magasin physique,Fès,2644
V06080,P017,C0490,2023-11-02,3,En ligne,Agadir,1095
V06081,P013,C0402,2024-07-30,1,En ligne,Casablanca,1058
V06082,P007,C0255,2024-03-22,2,En ligne,Casablanca,1978
V06083,P001,C0595,2024-10-06,1,En ligne,Agadir,863
V06084,P008,C0162,2023-06-25,2,Magasin physique,Fès,2008
V06085,P001,C0709,2024-10-01,2,Magasin physique,Rabat,1726
V06086,P015,C0580,2024-03-06,3,Magasin physique,Tanger,3738
V06087,P009,C0773,2023-08-05,2,Magasin physique,Marrakech,1110
V06088,P017,C0509,2023-06-04,3,En ligne,Tanger,1095
V06089,P004,C0621,2023-09-15,3,Magasin physique,Marrakech,2121
V06090,P005,C0159,2023-02-17,2,Magasin physique,Tanger,2438
V06091,P013,C0005,2024-04-16,1,En ligne,Marrakech,1058
V06092,P008,C0133,2023-03-29,1,En ligne,Agadir,1004
V06093,P002,C0392,2023-09-11,2,Magasin physique,Meknès,2832
V06094,P004,C0369,2023-03-08,1,En ligne,Tanger,707
V06095,P017,C0755,2024-06-13,3,En ligne,Agadir,1095
V06096,P004,C0872,2023-11-25,3,En ligne,Casablanca,2121
V06097,P011,C0423,2024-03-30,1,Magasin physique,Oujda,766
V06098,P002,C0556,2023-06-06,3,En ligne,Marrakech,4248
V06099,P007,C0131,2023-06-28,3,Magasin physique,Agadir,2967
V06100,P009,C0651,2023-02-21,2,En ligne,Oujda,1110
V06101,P007,C0085,2023-06-15,2,Magasin physique,Marrakech,1978
V06102,P016,C0627,2023-06-12,2,Magasin physique,Agadir,1928
V06103,P010,C0160,2023-03-04,2,En ligne,Marrakech,2080
V06104,P006,C0711,2023-07-31,2,En ligne,Agadir,2330
V06105,P018,C0857,2023-02-17,3,Magasin physique,Fès,2196
V06106,P003,C0890,2024-02-09,1,Magasin physique,Fès,491
V06107,P015,C0308,2024-03-30,1,Magasin physique,Casablanca,1246
V06108,P008,C0858,2023-05-05,1,En ligne,Casablanca,1004
V06109,P005,C0696,2024-12-05,2,Magasin physique,Rabat,2438
V06110,P009,C0619,2024-06-21,1,En ligne,Oujda,555
V06111,P001,C0088,2024-11-03,2,En ligne,Agadir,1726
V06112,P015,C0895,2024-09-05,1,En ligne,Rabat,1246
V06113,P019,C0129,2023-01-09,3,Magasin physique,Oujda,3966
V06114,P020,C0910,2023-08-23,1,Magasin physique,Meknès,585
V06115,P014,C0566,2024-05-25,3,En ligne,Agadir,1338
V06116,P003,C0226,2024-11-21,1,Magasin physique,Rabat,491
V06117,P009,C0203,2024-11-02,1,En ligne,Rabat,555
V06118,P004,C0649,2024-05-16,3,En ligne,Agadir,2121
V06119,P001,C0944,2024-02-23,2,En ligne,Fès,1726
V06120,P006,C0652,2023-08-22,2,En ligne,Meknès,2330
V06121,P019,C0003,2024-11-18,3,Magasin physique,Agadir,3966
V06122,P015,C0515,2024-05-16,1,Magasin physique,Oujda,1246
V06123,P001,C0763,2023-12-22,3,Magasin physique,Casablanca,2589
V06124,P013,C0103,2023-07-24,2,Magasin physique,Meknès,2116
V06125,P017,C0071,2023-03-16,1,En ligne,Fès,365
V06126,P004,C0829,2024-03-17,2,Magasin physique,Oujda,1414
V06127,P009,C0486,2024-06-27,2,En ligne,Marrakech,1110
V06128,P015,C0678,2023-05-25,2,Magasin physique,Agadir,2492
V06129,P002,C0744,2023-12-08,2,Magasin physique,Casablanca,2832
V06130,P008,C0879,2023-12-28,1,Magasin physique,Agadir,1004
V06131,P009,C0643,2023-10-10,3,Magasin physique,Casablanca,1665
V06132,P020,C0253,2024-03-28,1,En ligne,Fès,585
V06133,P013,C0993,2024-07-19,3,Magasin physique,Rabat,3174
V06134,P006,C0415,2023-08-19,3,Magasin physique,Rabat,3495
V06135,P001,C0018,2023-11-24,2,En ligne,Marrakech,1726
V06136,P014,C0360,2023-04-17,2,En ligne,Rabat,892
V06137,P018,C0357,2023-01-27,1,Magasin physique,Oujda,732
V06138,P008,C0702,2024-09-25,1,En ligne,Rabat,1004
V06139,P001,C0618,2024-02-04,3,Magasin physique,Tanger,2589
V06140,P010,C0806,2024-07-26,2,En ligne,Marrakech,2080
V06141,P011,C0406,2024-05-20,1,En ligne,Oujda,766
V06142,P010,C0063,2024-02-11,1,Magasin physique,Meknès,1040
V06143,P010,C0410,2024-02-04,3,Magasin physique,Agadir,3120
V06144,P018,C0794,2024-12-08,2,Magasin physique,Agadir,1464
V06145,P017,C0479,2023-03-20,1,En ligne,Fès,365
V06146,P013,C0026,2024-09-24,1,En ligne,Meknès,1058
V06147,P015,C0772,2023-03-09,1,En ligne,Meknès,1246
V06148,P016,C0670,2024-01-21,1,Magasin physique,Tanger,964
V06149,P019,C0610,2023-04-04,2,En ligne,Fès,2644
V06150,P002,C0541,2024-10-06,2,En ligne,Rabat,2832
V06151,P003,C0110,2023-03-21,2,Magasin physique,Casablanca,982
V06152,P002,C0631,2023-09-01,2,En ligne,Marrakech,2832
V06153,P003,C0294,2023-05-04,2,Magasin physique,Rabat,982
V06154,P012,C0870,2023-02-16,2,Magasin physique,Meknès,1012
V06155,P009,C0238,2023-11-02,1,En ligne,Agadir,555
V06156,P019,C0417,2024-09-03,3,Magasin physique,Tanger,3966
V06157,P006,C0582,2023-10-21,1,En ligne,Meknès,1165
V06158,P001,C0745,2024-12-30,1,En ligne,Tanger,863
V06159,P008,C0898,2024-02-27,1,En ligne,Agadir,1004
V06160,P020,C0817,2023-05-21,3,En ligne,Oujda,1755
V06161,P013,C0220,2024-05-15,2,Magasin physique,Rabat,2116
V06162,P020,C0664,2024-03-25,2,Magasin physique,Fès,1170
V06163,P004,C0222,2024-08-03,2,Magasin physique,Oujda,1414
V06164,P005,C0519,2023-11-03,2,Magasin physique,Marrakech,2438
V06165,P007,C0832,2023-05-08,3,Magasin physique,Oujda,2967
V06166,P011,C0250,2023-10-13,3,En ligne,Meknès,2298
V06167,P013,C0465,2024-11-06,3,En ligne,Agadir,3174
V06168,P003,C0281,2024-06-10,1,En ligne,Rabat,491
V06169,P016,C0400,2023-05-31,3,Magasin physique,Casablanca,2892
V06170,P014,C0375,2023-06-28,1,Magasin physique,Rabat,446
V06171,P016,C0845,2023-08-22,1,Magasin physique,Meknès,964
V06172,P020,C0122,2024-02-18,1,En ligne,Oujda,585
V06173,P005,C0026,2023-10-14,2,Magasin physique,Fès,2438
V06174,P012,C0403,2023-09-22,2,Magasin physique,Oujda,1012
V06175,P007,C0548,2023-01-19,3,Magasin physique,Casablanca,2967
V06176,P004,C0679,2024-04-26,2,Magasin physique,Tanger,1414
V06177,P016,C0868,2023-05-28,1,En ligne,Fès,964
V06178,P009,C0136,2024-10-07,3,Magasin physique,Rabat,1665
V06179,P018,C0408,2023-06-09,2,En ligne,Tanger,1464
V06180,P011,C0619,2023-03-13,1,En ligne,Tanger,766
V06181,P001,C0947,2024-03-23,3,En ligne,Oujda,2589
V06182,P002,C0050,2024-11-19,1,En ligne,Rabat,1416
V06183,P002,C0838,2023-07-06,1,Magasin physique,Oujda,1416
V06184,P003,C0073,2024-05-17,2,Magasin physique,Fès,982
V06185,P018,C0807,2024-08-31,2,Magasin physique,Rabat,1464
V06186,P005,C0876,2023-08-31,1,En ligne,Casablanca,1219
V06187,P002,C0758,2023-04-22,3,En ligne,Fès,4248
V06188,P017,C0682,2024-09-05,2,Magasin physique,Casablanca,730
V06189,P018,C0490,2024-07-05,2,En ligne,Fès,1464
V06190,P007,C0063,2024-07-28,1,Magasin physique,Agadir,989
V06191,P017,C0506,2024-01-16,1,Magasin physique,Fès,365
V06192,P014,C0993,2023-03-29,2,Magasin physique,Oujda,892
V06193,P003,C0142,2023-12-02,3,En ligne,Rabat,1473
V06194,P017,C0140,2024-06-09,3,En ligne,Casablanca,1095
V06195,P014,C0769,2023-04-30,1,En ligne,Oujda,446
V06196,P010,C0493,2024-04-06,1,Magasin physique,Rabat,1040
V06197,P008,C0160,2024-11-28,1,En ligne,Oujda,1004
V06198,P009,C0707,2023-05-28,1,Magasin physique,Fès,555
V06199,P014,C0194,2023-11-30,3,Magasin physique,Rabat,1338
V06200,P014,C0445,2024-08-11,2,Magasin physique,Casablanca,892
V06201,P008,C0231,2024-06-16,1,En ligne,Fès,1004
V06202,P006,C0144,2024-10-15,2,En ligne,Oujda,2330
V06203,P015,C0180,2024-06-10,1,Magasin physique,Fès,1246
V06204,P015,C0267,2023-07-14,3,Magasin physique,Marrakech,3738
V06205,P006,C0190,2024-02-11,2,Magasin physique,Agadir,2330
V06206,P009,C0701,2024-11-08,2,Magasin physique,Fès,1110
V06207,P014,C0748,2024-03-12,3,Magasin physique,Rabat,1338
V06208,P004,C0317,2023-05-17,1,En ligne,Fès,707
V06209,P002,C0264,2023-02-08,2,En ligne,Casablanca,2832
V06210,P011,C0512,2024-05-07,3,Magasin physique,Rabat,2298
V06211,P011,C0720,2024-07-12,2,Magasin physique,Casablanca,1532
V06212,P013,C0911,2023-07-01,3,En ligne,Meknès,3174
V06213,P017,C0952,2023-05-10,2,En ligne,Marrakech,730
V06214,P012,C0101,2024-09-06,3,En ligne,Casablanca,1518
V06215,P009,C0977,2024-12-27,2,En ligne,Meknès,1110
V06216,P006,C0423,2024-06-23,1,En ligne,Oujda,1165
V06217,P013,C0024,2024-04-24,3,En ligne,Marrakech,3174
V06218,P007,C0521,2023-10-06,2,Magasin physique,Rabat,1978
V06219,P018,C0180,2024-09-16,1,Magasin physique,Tanger,732
V06220,P020,C0582,2023-03-14,3,Magasin physique,Meknès,1755
V06221,P008,C0467,2023-07-12,3,En ligne,Tanger,3012
V06222,P016,C0324,2023-08-29,3,Magasin physique,Rabat,2892
V06223,P019,C0836,2024-08-03,3,En ligne,Agadir,3966
V06224,P015,C0699,2024-09-28,2,En ligne,Rabat,2492
V06225,P003,C0692,2023-05-17,2,En ligne,Oujda,982
V06226,P015,C0224,2023-08-27,1,Magasin physique,Marrakech,1246
V06227,P012,C0981,2024-02-10,2,Magasin physique,Oujda,1012
V06228,P004,C0165,2023-04-15,1,Magasin physique,Agadir,707
V06229,P006,C0213,2024-05-04,1,En ligne,Casablanca,1165
V06230,P018,C0371,2024-06-14,1,Magasin physique,Fès,732
V06231,P002,C0971,2023-10-28,3,En ligne,Marrakech,4248
V06232,P009,C0573,2024-10-27,3,En ligne,Meknès,1665
V06233,P008,C0819,2024-12-01,1,En ligne,Casablanca,1004
V06234,P016,C0734,2024-03-12,3,En ligne,Rabat,2892
V06235,P006,C0452,2023-11-16,3,En ligne,Oujda,3495
V06236,P012,C0558,2024-09-25,2,Magasin physique,Marrakech,1012
V06237,P006,C0484,2024-03-04,1,En ligne,Casablanca,1165
V06238,P003,C0460,2023-03-20,3,En ligne,Agadir,1473
V06239,P005,C0482,2023-01-06,3,Magasin physique,Rabat,3657
V06240,P014,C0734,2023-12-23,3,En ligne,Meknès,1338
V06241,P020,C0441,2024-06-17,3,En ligne,Oujda,1755
V06242,P011,C0161,2023-01-10,1,Magasin physique,Tanger,766
V06243,P011,C0701,2024-10-16,1,En ligne,Casablanca,766
V06244,P012,C0034,2023-05-03,1,En ligne,Agadir,506
V06245,P018,C0728,2023-12-31,2,En ligne,Marrakech,1464
V06246,P014,C0213,2023-08-01,1,En ligne,Casablanca,446
V06247,P007,C0011,2023-02-02,2,Magasin physique,Marrakech,1978
